Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
180,soc-firm-hi-tech_net180,-0.18678,-1.6543,-2.53083,-1.13971,-1.37482,-2.21532,-1.4679,-2.23722,-4.00065,-0.961039,-0.627279,-1.21961,-1.10247,-1.27392,-1.15123,-2.03451,-1.13555,-1.42087,-2.21532,-1.62407,-2.26425,-1.60532,-2.46917,-2.40405,-1.94757,-2.38787,-2.82456,-3.09756,-3.60271,-4.30168,14.204,7.6395,9.2063,1.152410664,0.883064935,0.964085123
181,soc-firm-hi-tech_net181,-0.11335,-1.62958,-2.33789,-1.15092,-1.3847,-2.28884,-1.41014,-2.01388,-3.07123,-0.962627,-0.633948,-1.35376,-1.09539,-1.20338,-1.12184,-2.14332,-1.2834,-1.29951,-2.06868,-1.47367,-2.85452,-1.80337,-2.53083,-2.27638,-1.83039,-2.3826,-2.43245,-2.90374,-3.2225,-4.00065,18.542,7.7449,10.679,1.268156577,0.889015815,1.028530587
182,soc-firm-hi-tech_net182,-0.13708,-1.59072,-2.53083,-1.12937,-1.32717,-2.11135,-1.45783,-2.20131,-3.34744,-1.01478,-0.595646,-1.31357,-1.09702,-1.28132,-1.14574,-2.14939,-1.16212,-1.44798,-2.15246,-1.59156,-2.2486,-1.6672,-2.65823,-2.36718,-1.94566,-2.17135,-2.83928,-3.52353,-3.60271,-4.30168,15.356,7.6718,9.6503,1.186278103,0.884897272,0.984540815
183,soc-firm-hi-tech_net183,-0.11631,-1.62774,-2.58568,-1.11784,-1.35918,-2.21178,-1.45103,-2.13733,-3.18774,-0.93228,-0.626269,-1.27967,-1.12242,-1.33931,-1.1736,-2.14332,-1.18111,-1.33507,-2.26029,-1.59582,-2.45658,-1.66021,-2.39859,-2.11416,-1.91251,-2.45042,-2.31491,-2.73348,-3.30168,-4.00065,21.83,7.7996,11.621,1.339053736,0.892072331,1.065243501
184,soc-firm-hi-tech_net184,-0.074035,-1.62958,-2.42662,-1.19278,-1.35769,-2.15867,-1.35034,-2.04161,-3.07123,-0.968637,-0.691021,-1.34026,-1.03852,-1.29308,-1.11699,-2.3572,-1.16243,-1.32579,-2.12559,-1.50234,-2.28884,-1.6889,-2.52353,-2.03451,-1.81596,-2.14031,-2.31941,-2.78317,-2.87032,-4.30168,27.813,7.8644,13.245,1.444247836,0.895665595,1.122051963
185,soc-firm-hi-tech_net185,-0.099254,-1.60972,-2.36718,-1.1282,-1.39968,-2.2723,-1.42316,-2.17135,-2.92147,-0.937693,-0.627831,-1.33884,-1.03828,-1.26147,-1.14272,-2.15867,-1.31941,-1.38734,-2.20131,-1.49686,-2.6889,-1.72419,-2.92147,-1.93433,-1.98362,-2.31491,-2.33789,-2.90374,-2.78317,-3.69962,21.49,7.7936,11.578,1.332236415,0.891738112,1.063633545
186,soc-firm-hi-tech_net186,-0.2298,-1.69315,-2.46283,-1.1691,-1.41745,-2.52353,-1.46472,-2.11699,-3.00065,-0.927299,-0.612372,-1.27474,-1.07689,-1.1736,-1.13171,-2.18774,-1.37999,-1.37277,-2.19109,-1.42604,-3.02293,-1.81313,-2.52353,-2.09756,-1.88504,-2.6889,-2.26029,-3.07123,-3.09756,-3.69962,11.541,7.5328,8.0399,1.062243441,0.876956437,0.905250647
187,soc-firm-hi-tech_net187,0.031292,-1.62958,-2.42662,-1.13763,-1.41463,-2.10302,-1.34986,-1.93619,-2.93995,-1.0371,-0.726609,-1.45103,-1.05077,-1.2513,-1.11784,-2.19109,-1.25091,-1.18941,-2.08157,-1.43069,-2.46283,-1.60358,-2.27638,-2.02522,-1.60445,-2.15246,-2.09756,-2.4955,-2.92147,-4.30168,61.399,8.0238,18.917,1.788161298,0.904380095,1.276852264
188,soc-firm-hi-tech_net188,-0.15711,-1.59411,-2.50234,-1.12386,-1.35083,-2.13436,-1.49078,-2.14031,-3.26029,-0.925287,-0.643479,-1.30473,-1.11642,-1.29223,-1.17587,-2.04883,-1.17006,-1.38208,-2.13733,-1.56449,-2.28049,-1.6612,-2.29308,-2.2298,-1.84684,-2.35229,-2.56132,-2.74538,-3.30168,-4.30168,16.968,7.7145,10.161,1.229630656,0.887307783,1.006936451
189,soc-firm-hi-tech_net189,-0.16156,-1.69638,-2.51635,-1.13259,-1.40959,-2.34744,-1.40792,-2.20477,-2.97946,-0.929874,-0.638263,-1.34792,-1.00043,-1.21532,-1.13259,-2.09486,-1.35034,-1.38575,-2.06868,-1.5065,-3.04641,-1.77148,-2.62958,-1.90898,-1.92693,-2.52353,-2.35229,-3.26029,-3.39859,-3.69962,15.554,7.6797,9.6294,1.191842095,0.885344255,0.983599227
190,soc-firm-hi-tech_net190,-0.1267,-1.72881,-2.54581,-1.16942,-1.39859,-2.31491,-1.43011,-2.11699,-3.12559,-0.914647,-0.649725,-1.37226,-1.08923,-1.24098,-1.12675,-2.14939,-1.2425,-1.29266,-1.96322,-1.47367,-2.50929,-1.79383,-2.50929,-2.01165,-1.78054,-2.48877,-2.31491,-2.87032,-3.09756,-3.69962,17.738,7.7291,10.412,1.248904651,0.888128926,1.017534159
191,soc-firm-hi-tech_net191,-0.15933,-1.67227,-2.54581,-1.16306,-1.35769,-2.2486,-1.40022,-2.10302,-3.2225,-0.989081,-0.630045,-1.28423,-1.05839,-1.20896,-1.12127,-2.28049,-1.28132,-1.35376,-2.14634,-1.44435,-2.73348,-1.78054,-2.67843,-2.26029,-1.85297,-2.26826,-2.53825,-2.73348,-3.34744,-4.30168,14.486,7.6473,9.2723,1.160948481,0.883508128,0.967187475
192,soc-firm-hi-tech_net192,-0.11854,-1.70399,-2.48877,-1.14634,-1.36617,-2.22613,-1.43304,-2.19109,-3.02293,-0.905482,-0.649628,-1.30038,-1.0303,-1.29951,-1.1675,-2.15555,-1.2361,-1.36668,-2.23722,-1.54657,-2.48214,-1.67024,-2.62958,-1.88008,-1.99633,-2.50234,-2.46917,-2.83928,-2.75761,-3.69962,19.08,7.7552,10.865,1.28057837,0.889593002,1.036029731
193,soc-firm-hi-tech_net193,-0.14821,-1.59326,-2.53083,-1.14756,-1.33931,-2.13142,-1.44314,-2.2298,-3.30168,-0.950658,-0.623163,-1.30869,-1.0542,-1.34216,-1.1323,-2.2225,-1.20721,-1.40903,-2.1227,-1.55974,-2.34264,-1.63516,-2.63892,-2.59411,-1.91607,-2.17458,-2.63892,-2.6889,-4.30168,-4.30168,15.958,7.689,9.8404,1.202978461,0.885869861,0.993012752
194,soc-firm-hi-tech_net194,-0.26466,-1.66319,-2.52353,-1.15277,-1.37226,-2.30168,-1.51635,-2.28465,-3.69962,-0.909864,-0.595048,-1.21603,-1.14211,-1.24174,-1.14817,-2.11699,-1.22906,-1.41014,-2.19109,-1.56132,-2.62958,-1.74417,-2.69962,-2.7702,-1.92693,-2.33789,-2.78317,-2.82456,-4.00065,-4.30168,11.142,7.5159,7.8731,1.046963154,0.875980993,0.896145768
195,soc-firm-hi-tech_net195,-0.10148,-1.6361,-2.56132,-1.14634,-1.40077,-2.26826,-1.47302,-2.11699,-3.04641,-0.956111,-0.616387,-1.32213,-1.05939,-1.30125,-1.16023,-2.12559,-1.20547,-1.34073,-2.16496,-1.52936,-2.53083,-1.68363,-2.40405,-2.2335,-1.85608,-2.25246,-2.60271,-2.92147,-3.39859,-4.30168,18.955,7.7514,10.839,1.277723789,0.889380149,1.034989216
196,soc-firm-hi-tech_net196,-0.28766,-1.63236,-2.62958,-1.14031,-1.31134,-2.21178,-1.50234,-2.2723,-3.12559,-0.887878,-0.615671,-1.24669,-1.12908,-1.26987,-1.16814,-2.02522,-1.21284,-1.40736,-2.23722,-1.64943,-2.53083,-1.74659,-2.47561,-2.32855,-1.90028,-2.57741,-2.74538,-3.26029,-3.26029,-4.30168,10.957,7.5065,7.7872,1.039691662,0.875437489,0.891381329
197,soc-firm-hi-tech_net197,-0.27356,-1.63987,-2.42662,-1.13584,-1.36517,-2.23722,-1.42431,-2.18111,-3.30168,-0.908632,-0.636006,-1.30736,-1.05543,-1.19549,-1.11247,-2.2189,-1.30168,-1.45042,-2.05864,-1.59839,-2.47561,-1.70508,-2.85452,-2.09756,-1.99848,-2.6889,-2.57741,-3.02293,-3.82456,-4.30168,11.126,7.5157,7.8366,1.046339056,0.875969436,0.89412768
198,soc-firm-hi-tech_net198,-0.33364,-1.63516,-2.59411,-1.14939,-1.30824,-2.2335,-1.51069,-2.21532,-3.2225,-0.895823,-0.615671,-1.15929,-1.15524,-1.24669,-1.18408,-2.19788,-1.20442,-1.45349,-2.3932,-1.57252,-2.46917,-1.75637,-2.51635,-2.53083,-1.96924,-2.35229,-2.7702,-2.93995,-3.52353,-4.30168,9.8949,7.4398,7.2885,0.995411409,0.871561261,0.862638158
199,soc-firm-hi-tech_net199,-0.25576,-1.59925,-2.62044,-1.14211,-1.35671,-2.24098,-1.50372,-2.23722,-3.52353,-0.910217,-0.59839,-1.25285,-1.14453,-1.28927,-1.15898,-1.99633,-1.22723,-1.39106,-2.20477,-1.58735,-2.45658,-1.73701,-2.50234,-2.48214,-1.89344,-2.42662,-2.82456,-2.88671,-4.00065,-4.30168,11.589,7.5386,8.0781,1.064045963,0.8772907,0.907309225
200,soc-firm-hi-tech_net200,-0.16898,-1.6475,-2.53825,-1.13318,-1.33133,-2.22613,-1.42836,-2.21178,-3.2225,-0.937881,-0.616836,-1.32948,-1.1033,-1.30168,-1.1227,-2.12849,-1.22214,-1.37022,-2.04641,-1.59753,-2.50929,-1.69209,-2.75761,-2.16814,-1.94185,-2.35229,-2.52353,-3.18774,-3.30168,-3.82456,15.835,7.6883,9.7497,1.199618068,0.885830321,0.988991253
201,soc-firm-hi-tech_net201,-0.2476,-1.69962,-2.64847,-1.1821,-1.34216,-2.1227,-1.50028,-2.34264,-3.30168,-0.951433,-0.600458,-1.17718,-1.1762,-1.28758,-1.11756,-2.17783,-1.08079,-1.53527,-2.28465,-1.66419,-2.12849,-1.60358,-2.67843,-2.29736,-2.2189,-2.38787,-2.65823,-3.12559,-3.52353,-4.30168,11.736,7.5456,8.1632,1.069520101,0.877693779,0.911860437
202,soc-firm-hi-tech_net202,-0.21645,-1.74297,-2.79653,-1.14726,-1.33695,-2.14939,-1.5629,-2.31491,-3.52353,-0.941466,-0.585678,-1.21354,-1.13584,-1.34599,-1.16846,-1.92693,-1.12908,-1.44314,-2.2225,-1.65332,-2.2298,-1.58987,-2.65823,-2.62044,-2.04883,-2.35229,-2.82456,-3.2225,-4.00065,-4.30168,12.632,7.5837,8.5551,1.101472117,0.879881145,0.93222509
203,soc-firm-hi-tech_net203,-0.14524,-1.6889,-2.65823,-1.16974,-1.3884,-2.27638,-1.49212,-2.21178,-3.02293,-0.915182,-0.61576,-1.26266,-1.12156,-1.2723,-1.16782,-2.10856,-1.17881,-1.34503,-2.32396,-1.54201,-2.48214,-1.69962,-2.53825,-2.19447,-1.92328,-2.29308,-2.31045,-3.02293,-3.2225,-3.82456,19.416,7.7635,10.91,1.288159763,0.890057557,1.037824751
204,soc-firm-hi-tech_net204,-0.096287,-1.67227,-2.48877,-1.18574,-1.44254,-2.36216,-1.44737,-2.04641,-3.60271,-0.96084,-0.642716,-1.37329,-1.05592,-1.21532,-1.09405,-2.16496,-1.29351,-1.26505,-2.01838,-1.48214,-2.53825,-1.74417,-2.31491,-2.24478,-1.67534,-2.30605,-2.78317,-2.66821,-3.69962,-4.30168,18.379,7.7398,10.67,1.264321878,0.888729738,1.028164419
205,soc-firm-hi-tech_net205,-0.10296,-1.58484,-2.25246,-1.14878,-1.4135,-2.28049,-1.40959,-2.14031,-2.78317,-0.924922,-0.648758,-1.36517,-1.08367,-1.19754,-1.15246,-2.2335,-1.27925,-1.38523,-2.07379,-1.51493,-2.55349,-1.7219,-2.57741,-1.82601,-1.89514,-2.50234,-2.20826,-2.90374,-2.87032,-3.52353,22.946,7.8135,11.935,1.360706989,0.892845616,1.076822423
206,soc-firm-hi-tech_net206,-0.14895,-1.60972,-2.32396,-1.1537,-1.36266,-2.20131,-1.45103,-2.1227,-3.2225,-0.950078,-0.618184,-1.30869,-1.07508,-1.24937,-1.13113,-2.02522,-1.29053,-1.37175,-2.14634,-1.51921,-2.73348,-1.6774,-2.55349,-2.40959,-1.83186,-2.53083,-2.78317,-3.04641,-3.45658,-4.30168,15.24,7.6694,9.5916,1.182984967,0.884761389,0.981891059
207,soc-firm-hi-tech_net207,-0.12225,-1.72649,-2.48214,-1.19345,-1.43245,-2.43836,-1.41238,-2.15555,-2.93995,-0.947573,-0.650985,-1.39589,-1.01725,-1.1749,-1.11219,-2.36216,-1.29436,-1.29266,-1.93995,-1.42087,-2.67843,-1.77405,-2.60271,-2.15246,-1.82456,-2.37226,-2.42662,-2.67843,-3.09756,-4.30168,17.405,7.7219,10.299,1.240674028,0.887724173,1.012795058
208,soc-firm-hi-tech_net208,-0.17862,-1.57741,-2.40959,-1.14695,-1.35671,-2.3332,-1.47367,-2.19447,-3.00065,-0.927483,-0.60901,-1.2834,-1.07508,-1.30212,-1.18045,-2.09217,-1.2548,-1.38365,-2.2486,-1.49415,-2.63892,-1.77534,-2.56929,-2.18441,-1.89514,-2.45042,-2.47561,-3.12559,-3.00065,-4.30168,13.932,7.6304,9.055,1.144013466,0.882547305,0.956888455
209,soc-firm-hi-tech_net209,-0.20532,-1.71735,-2.52353,-1.16275,-1.3884,-2.24098,-1.44134,-2.2298,-3.07123,-0.89942,-0.624074,-1.29393,-1.07072,-1.24325,-1.15462,-2.05617,-1.2265,-1.41519,-2.09756,-1.55896,-2.4955,-1.70289,-2.51635,-2.09486,-2.05126,-2.41519,-2.61148,-3.26029,-3.09756,-4.30168,13.545,7.6194,8.8976,1.131779009,0.881920774,0.949272878
210,soc-firm-hi-tech_net210,-0.11483,-1.6805,-2.57741,-1.1497,-1.3826,-2.26425,-1.45042,-2.13142,-3.39859,-0.936193,-0.63255,-1.30212,-1.06213,-1.28298,-1.1749,-2.11984,-1.22906,-1.31851,-2.26425,-1.48214,-2.50929,-1.72534,-2.32396,-2.21178,-1.86393,-2.24098,-2.46283,-2.7219,-3.30168,-4.30168,19.497,7.7619,11.002,1.289967792,0.889968043,1.041471641
211,soc-firm-hi-tech_net211,-0.17936,-1.72304,-2.64847,-1.11614,-1.39373,-2.30605,-1.42201,-2.18111,-3.15555,-0.891579,-0.633388,-1.34026,-1.01567,-1.28632,-1.16464,-2.11135,-1.29736,-1.38681,-2.16814,-1.54428,-2.57741,-1.7219,-2.47561,-2.17135,-1.86393,-2.50234,-2.37226,-3.12559,-3.45658,-3.82456,13.662,7.6209,8.9558,1.135514281,0.882006263,0.952104386
212,soc-firm-hi-tech_net212,-0.19345,-1.55194,-2.34744,-1.15431,-1.38365,-2.21178,-1.42087,-2.2225,-3.07123,-0.985501,-0.624805,-1.26465,-1.06691,-1.23275,-1.14695,-2.0842,-1.20547,-1.39859,-2.1227,-1.57171,-2.42662,-1.71848,-2.71062,-2.29308,-1.9774,-2.23722,-2.62958,-3.04641,-3.69962,-4.30168,14.393,7.6472,9.2339,1.158151325,0.883502449,0.965385167
213,soc-firm-hi-tech_net213,-0.29433,-1.71285,-2.62044,-1.21072,-1.35572,-2.33789,-1.53009,-2.2225,-3.2225,-0.892424,-0.623618,-1.22322,-1.07741,-1.25053,-1.07405,-2.18111,-1.2513,-1.39266,-2.07379,-1.58735,-2.50929,-1.75023,-2.65823,-2.25246,-2.05617,-2.40405,-2.64847,-3.39859,-3.39859,-4.30168,10.261,7.4626,7.4571,1.011189688,0.872890164,0.872569967
214,soc-firm-hi-tech_net214,-0.19197,-1.59753,-2.40405,-1.1775,-1.32855,-2.30168,-1.45411,-2.11699,-3.15555,-0.953376,-0.625353,-1.31312,-1.1011,-1.23312,-1.12386,-2.29736,-1.2444,-1.34889,-2.07123,-1.49959,-2.53083,-1.68154,-2.58568,-2.26425,-1.91787,-2.40405,-2.56929,-2.85452,-3.60271,-4.30168,13.85,7.6291,9.0165,1.141449773,0.882473308,0.955037987
215,soc-firm-hi-tech_net215,-0.036207,-1.63144,-2.4955,-1.13673,-1.39427,-2.28465,-1.42259,-2.15555,-3.09756,-0.959258,-0.636851,-1.42778,-1.04137,-1.21818,-1.14151,-2.15867,-1.32763,-1.30824,-2.06615,-1.49078,-2.7702,-1.68363,-2.50234,-2.00065,-1.80753,-2.43836,-2.22613,-2.82456,-2.88671,-3.60271,28.596,7.8698,13.443,1.456305288,0.895963696,1.128496199
216,soc-firm-hi-tech_net216,-0.10222,-1.62225,-2.45658,-1.13942,-1.36819,-2.34264,-1.37947,-2.03217,-3.2225,-0.938257,-0.660703,-1.42316,-0.991625,-1.31223,-1.15648,-2.15555,-1.34216,-1.25597,-2.06868,-1.48478,-2.71062,-1.7898,-2.38787,-1.99418,-1.77924,-2.45658,-2.28465,-2.85452,-3.09756,-4.00065,18.275,7.7385,10.6,1.261857386,0.888656787,1.025305865
217,soc-firm-hi-tech_net217,-0.212,-1.62407,-2.50234,-1.15992,-1.37896,-2.27638,-1.52136,-2.2335,-3.26029,-0.902527,-0.586346,-1.26425,-1.09459,-1.29822,-1.20235,-1.93247,-1.2361,-1.45845,-2.2189,-1.51921,-2.56132,-1.73701,-2.66821,-2.42662,-1.89344,-2.38787,-2.74538,-2.90374,-3.60271,-4.30168,13.188,7.6064,8.7624,1.120178938,0.88117916,0.942623075
218,soc-firm-hi-tech_net218,-0.071068,-1.61954,-2.46917,-1.12646,-1.40296,-2.33789,-1.34792,-2.02293,-2.88671,-0.969445,-0.651179,-1.3826,-1.06439,-1.17718,-1.14181,-2.14031,-1.40736,-1.28423,-2.16496,-1.47756,-2.71062,-1.77793,-2.3826,-1.88338,-1.8438,-2.43245,-2.18774,-3.18774,-2.85452,-3.52353,26.803,7.8556,12.936,1.428183406,0.895179361,1.111800007
219,soc-firm-hi-tech_net219,-0.27208,-1.69745,-2.48214,-1.14543,-1.36416,-2.25636,-1.51281,-2.11699,-3.39859,-0.90461,-0.606199,-1.24592,-1.12213,-1.21997,-1.17587,-2.07896,-1.19822,-1.43421,-2.34264,-1.56369,-2.64847,-1.7478,-2.53825,-2.43836,-1.98362,-2.37226,-2.53825,-2.90374,-3.45658,-4.30168,11.095,7.5146,7.8338,1.045127307,0.875905868,0.89397248
220,soc-firm-hi-tech_net220,-0.22238,-1.70508,-2.62044,-1.14362,-1.37431,-2.13733,-1.54201,-2.31491,-3.82456,-0.958666,-0.589115,-1.18309,-1.09594,-1.31401,-1.17947,-2.02293,-1.15773,-1.44556,-2.25636,-1.64272,-2.27638,-1.62866,-2.97946,-2.3332,-2.11135,-2.23722,-2.71062,-2.88671,-3.52353,-4.30168,12.672,7.5857,8.5658,1.102845164,0.879995663,0.93276793
221,soc-firm-hi-tech_net221,-0.24538,-1.6361,-2.3932,-1.15431,-1.33837,-2.39859,-1.39697,-2.03686,-3.45658,-0.924375,-0.661697,-1.36316,-1.07741,-1.14817,-1.11107,-2.2225,-1.36617,-1.31986,-1.88838,-1.51564,-2.7702,-1.76135,-2.40959,-2.26826,-1.86393,-2.47561,-2.46917,-2.87032,-3.52353,-4.30168,11.737,7.5455,8.1111,1.069557105,0.877688023,0.909079756
222,soc-firm-hi-tech_net222,-0.16824,-1.67329,-2.60271,-1.12995,-1.31986,-2.20826,-1.43186,-2.20477,-3.09756,-0.988447,-0.631342,-1.28884,-1.0371,-1.26786,-1.08578,-2.19447,-1.24937,-1.43245,-2.08157,-1.54733,-2.57741,-1.72076,-2.7702,-2.00942,-2.04641,-2.30168,-2.44435,-3.09756,-3.34744,-4.00065,14.407,7.6461,9.2483,1.158573556,0.883439974,0.966061909
223,soc-firm-hi-tech_net223,-0.13041,-1.63798,-2.45658,-1.12879,-1.41802,-2.34264,-1.41182,-2.03686,-3.04641,-0.91358,-0.640815,-1.38104,-1.05469,-1.26187,-1.13971,-2.1227,-1.32717,-1.288,-2.16814,-1.52064,-2.62044,-1.77793,-2.4955,-2.10302,-1.78449,-2.40405,-2.37226,-2.88671,-3.18774,-3.82456,17.167,7.7173,10.215,1.234694407,0.887465383,1.009238371
224,soc-firm-hi-tech_net224,-0.17714,-1.67947,-2.56929,-1.18144,-1.40186,-2.28884,-1.44981,-2.13733,-3.2225,-0.9262,-0.631714,-1.27311,-1.0659,-1.202,-1.15062,-2.16814,-1.28465,-1.36769,-2.13436,-1.44314,-2.54581,-1.7219,-2.56929,-2.32855,-1.84684,-2.3826,-2.56132,-2.71062,-3.52353,-4.30168,15.011,7.6646,9.4619,1.176409625,0.884489495,0.975978354
225,soc-firm-hi-tech_net225,-0.23944,-1.64558,-2.56132,-1.14362,-1.33837,-2.24478,-1.4955,-2.53083,-3.34744,-0.937505,-0.598734,-1.21037,-1.07123,-1.32625,-1.11557,-2.05126,-1.19856,-1.52353,-2.15246,-1.58401,-2.51635,-1.69854,-2.7702,-2.32396,-2.13142,-2.55349,-2.6889,-3.09756,-3.45658,-4.30168,11.951,7.5547,8.2553,1.077404246,0.878217223,0.91673286
226,soc-firm-hi-tech_net226,-0.14005,-1.56528,-2.36718,-1.16464,-1.40681,-2.25246,-1.38734,-2.07637,-2.79653,-0.928769,-0.651762,-1.36017,-1.08157,-1.1821,-1.17685,-2.15246,-1.27027,-1.33554,-2.11135,-1.57741,-2.45658,-1.71848,-2.3826,-1.82456,-2.02752,-2.45658,-2.24098,-2.95926,-2.71062,-3.69962,21.823,7.8011,11.56,1.338914453,0.892155845,1.062957834
227,soc-firm-hi-tech_net227,-0.068101,-1.64463,-2.46283,-1.15185,-1.42546,-2.3332,-1.42778,-2.0842,-3.2225,-0.931723,-0.65892,-1.41463,-1.03545,-1.2772,-1.1323,-2.04161,-1.25558,-1.29995,-2.01388,-1.50719,-2.61148,-1.7095,-2.50234,-1.98362,-1.76135,-2.33789,-2.22613,-2.83928,-3.00065,-3.82456,24.063,7.8247,12.314,1.381349771,0.893467696,1.090399149
228,soc-firm-hi-tech_net228,-0.11409,-1.64272,-2.46283,-1.16023,-1.41463,-2.3572,-1.41632,-2.07637,-3.09756,-0.946038,-0.631992,-1.3884,-1.0324,-1.23573,-1.12995,-2.30168,-1.37431,-1.25636,-2.00721,-1.44495,-2.79653,-1.84684,-2.42662,-2.12559,-1.78449,-2.65823,-2.31491,-2.69962,-3.12559,-4.30168,17.617,7.7265,10.361,1.245931954,0.887982809,1.015401674
229,soc-firm-hi-tech_net229,-0.13857,-1.6361,-2.53083,-1.17264,-1.35425,-2.24098,-1.41406,-2.13436,-3.60271,-0.955524,-0.650112,-1.36366,-1.11135,-1.22322,-1.10995,-2.21178,-1.2298,-1.29308,-2.044,-1.49618,-2.31941,-1.6672,-2.40405,-2.29308,-1.77534,-2.36718,-2.61148,-2.75761,-3.45658,-4.30168,17.6,7.7269,10.384,1.245512668,0.888005292,1.016364679
230,soc-firm-hi-tech_net230,-0.17194,-1.60184,-2.4955,-1.14817,-1.41916,-2.34744,-1.43362,-2.07123,-3.07123,-0.920205,-0.6361,-1.34792,-1.08843,-1.1989,-1.12443,-2.17135,-1.30692,-1.35769,-2.06113,-1.48017,-2.52353,-1.79114,-2.50234,-2.12849,-1.89514,-2.32855,-2.38787,-2.63892,-3.34744,-4.30168,15.152,7.6694,9.4884,1.180469962,0.884761389,0.977192985
231,soc-firm-hi-tech_net231,-0.17343,-1.73231,-2.58568,-1.13852,-1.39212,-2.23722,-1.4597,-2.20477,-3.30168,-0.88922,-0.611928,-1.36921,-1.07741,-1.22322,-1.16942,-2.04161,-1.30517,-1.37999,-2.14939,-1.49891,-2.62044,-1.74901,-2.62958,-2.14332,-1.88838,-2.62958,-2.30605,-2.97946,-3.07123,-4.00065,14.557,7.6517,9.266,1.163071882,0.883757934,0.966892296
232,soc-firm-hi-tech_net232,-0.27505,-1.73348,-2.62958,-1.13614,-1.37329,-2.17458,-1.4955,-2.30605,-4.00065,-0.91679,-0.582681,-1.22613,-1.07354,-1.32441,-1.15493,-2.05864,-1.23201,-1.44798,-2.26826,-1.55896,-2.4955,-1.76135,-2.67843,-2.81032,-2.01612,-2.40959,-2.79653,-3.02293,-4.30168,-4.30168,10.326,7.465,7.5185,1.013932121,0.873029812,0.876131204
233,soc-firm-hi-tech_net233,-0.16824,-1.60098,-2.56929,-1.14543,-1.34599,-2.17783,-1.44677,-2.22613,-3.60271,-0.954741,-0.60245,-1.33884,-1.07689,-1.36216,-1.14817,-2.11416,-1.14211,-1.41014,-2.17783,-1.57252,-2.33789,-1.67637,-2.6889,-2.46917,-1.92877,-2.3332,-2.7702,-3.26029,-3.60271,-4.30168,13.067,7.5971,8.7572,1.116175891,0.880647843,0.942365268
234,soc-firm-hi-tech_net234,-0.15266,-1.70729,-2.58568,-1.12443,-1.33931,-2.1618,-1.49212,-2.30605,-3.82456,-0.955915,-0.590464,-1.2965,-1.05964,-1.36718,-1.17038,-2.23722,-1.14756,-1.40405,-2.19788,-1.6672,-2.29736,-1.64367,-2.6889,-2.3774,-1.98362,-2.29308,-2.73348,-2.93995,-3.52353,-4.30168,14.079,7.6333,9.1694,1.148571809,0.882712331,0.962340919
235,soc-firm-hi-tech_net235,-0.13412,-1.56848,-2.45042,-1.14272,-1.37482,-2.2298,-1.45783,-2.10856,-3.26029,-0.936942,-0.600458,-1.33413,-1.08288,-1.30824,-1.20097,-2.04883,-1.26745,-1.29564,-2.16814,-1.50929,-2.54581,-1.91429,-2.30168,-2.31941,-1.86552,-2.4955,-2.47561,-2.79653,-3.2225,-4.30168,15.817,7.6847,9.7617,1.199124115,0.885626918,0.989525457
236,soc-firm-hi-tech_net236,-0.32548,-1.63051,-2.51635,-1.16719,-1.32902,-2.28049,-1.41014,-2.24098,-2.85452,-0.879091,-0.667708,-1.25285,-1.08131,-1.16782,-1.14272,-2.10856,-1.2859,-1.40077,-2.14031,-1.59411,-2.48214,-1.72881,-2.83928,-2.07379,-2.0842,-2.45042,-2.3332,-3.12559,-3.39859,-3.82456,10.386,7.4753,7.4952,1.016448318,0.873628627,0.874783226
237,soc-firm-hi-tech_net237,-0.15785,-1.62958,-2.40405,-1.13495,-1.36971,-2.28049,-1.46032,-2.09217,-3.12559,-0.96763,-0.627739,-1.27392,-1.00898,-1.26465,-1.14939,-2.02984,-1.29521,-1.38575,-2.23722,-1.50372,-2.69962,-1.71622,-2.74538,-2.15246,-1.9495,-2.3932,-2.50234,-3.09756,-3.34744,-4.30168,14.251,7.6392,9.2175,1.15384534,0.88304788,0.964613146
238,soc-firm-hi-tech_net238,-0.10519,-1.75886,-2.57741,-1.14181,-1.39535,-2.29736,-1.4348,-2.14332,-3.26029,-0.960444,-0.611485,-1.36668,-1.08288,-1.28842,-1.13054,-2.21532,-1.19754,-1.34073,-2.10856,-1.47496,-2.28465,-1.62866,-2.58568,-2.32855,-1.96723,-2.30168,-2.59411,-2.81032,-3.52353,-4.00065,16.66,7.7031,10.114,1.221674997,0.886665536,1.004922949
239,soc-firm-hi-tech_net239,-0.18233,-1.63144,-2.60271,-1.13763,-1.37482,-2.1227,-1.52863,-2.2189,-3.15555,-0.939576,-0.587687,-1.21001,-1.11813,-1.32533,-1.18243,-2.1618,-1.15431,-1.48017,-2.50929,-1.58568,-2.3332,-1.67329,-2.63892,-2.3332,-2.044,-2.3332,-2.38787,-3.09756,-3.30168,-4.30168,14.773,7.659,9.3845,1.169468698,0.88417207,0.972411139
