Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
186,karate_network_186,-0.34114,-1.74177,-2.85452,-1.24136,-1.15431,-2.44435,-1.57905,-2.55349,-4.30168,-1.21925,-0.519495,-0.874844,-1.09512,-1.63144,-1.00744,-2.56132,-1.36971,-1.47431,-2.2486,-1.90898,-2.78317,-1.91251,-2.71062,-3.09756,-2.19109,-2.75761,-3.82456,-4.00065,-4.30168,-4.30168,30.068,6.8533,14.89,1.478104542,0.835899743,1.172894698
187,karate_network_187,-0.29884,-1.61954,-2.55349,-1.23461,-1.19379,-2.63892,-1.49212,-2.27638,-3.52353,-1.26266,-0.565843,-0.871929,-1.0871,-1.52936,-0.976576,-2.6889,-1.5114,-1.34744,-2.35229,-1.64558,-3.18774,-2.11416,-2.56929,-2.53083,-1.9733,-2.83928,-3.30168,-2.75761,-4.30168,-4.30168,81.72,7.0282,23.474,1.912328358,0.846844112,1.3705871
188,karate_network_188,-0.29439,-1.67534,-2.62958,-1.28008,-1.18375,-2.71062,-1.42894,-2.2486,-3.30168,-1.21425,-0.622162,-0.892424,-1.0919,-1.4597,-0.92292,-2.75761,-1.52064,-1.2727,-2.12849,-1.64558,-2.95926,-2.13142,-2.51635,-2.2486,-1.9733,-2.62044,-2.52353,-2.87032,-3.39859,-4.30168,184.04,7.1322,30.923,2.264912225,0.853223513,1.49028162
189,karate_network_189,-0.18396,-1.6543,-2.3826,-1.33507,-1.21997,-3.04641,-1.38575,-1.97127,-2.73348,-1.26029,-0.669933,-0.956307,-1.00589,-1.5065,-0.918225,-3.04641,-1.97127,-1.0842,-2.3332,-1.55117,-3.52353,-2.37226,-2.12559,-1.81738,-1.82746,-3.26029,-1.99633,-3.45658,-2.57741,-3.52353,9016.5,7.5135,66.527,3.955037987,0.875842291,1.82299794
190,karate_network_190,-0.37231,-1.6672,-2.52353,-1.2965,-1.18375,-2.51635,-1.47302,-2.27638,-2.93995,-1.09083,-0.621164,-0.865996,-1.06464,-1.39913,-0.982367,-2.48877,-1.47886,-1.36067,-2.03451,-2.06615,-2.87032,-2.02293,-2.50234,-2.06615,-2.2723,-3.09756,-2.59411,-4.30168,-3.45658,-4.00065,46.489,6.9438,18.065,1.667350204,0.841597204,1.256837966
191,karate_network_191,-0.34738,-1.54886,-2.44435,-1.2225,-1.20304,-2.64847,-1.4828,-2.32396,-3.39859,-1.24937,-0.545197,-0.907755,-1.05617,-1.46536,-1.01053,-2.82456,-1.47173,-1.40903,-2.21532,-1.84078,-3.04641,-2.03686,-2.71062,-2.42087,-2.19109,-2.83928,-2.7702,-3.45658,-4.30168,-4.30168,35.022,6.8873,15.975,1.544340944,0.838049001,1.203440867
192,karate_network_192,-0.34025,-1.60708,-2.58568,-1.26947,-1.18941,-2.63892,-1.48677,-2.25246,-3.34744,-1.11614,-0.609804,-0.892255,-1.0821,-1.41519,-0.958272,-2.59411,-1.59241,-1.30342,-2.20477,-1.73701,-3.12559,-2.10302,-2.46283,-2.30605,-2.07379,-2.93995,-2.60271,-4.00065,-4.30168,-4.00065,63.455,6.9926,20.806,1.802465848,0.844638686,1.318188594
193,karate_network_193,-0.32066,-1.72534,-2.7702,-1.23275,-1.17522,-2.45658,-1.5323,-2.32396,-3.34744,-1.19008,-0.568403,-0.936755,-1.05126,-1.54051,-1.01478,-2.61148,-1.39642,-1.27802,-2.26425,-1.83186,-2.61148,-1.93995,-2.40405,-2.51635,-2.02065,-2.75761,-2.54581,-3.15555,-3.82456,-4.30168,75.899,7.0186,22.541,1.880236054,0.846250492,1.352973179
194,karate_network_194,-0.27035,-1.73348,-2.62044,-1.29096,-1.19143,-2.46283,-1.47173,-2.28049,-3.39859,-1.32168,-0.612639,-0.871445,-1.0317,-1.50441,-0.933022,-2.87032,-1.43304,-1.30125,-2.04161,-1.71622,-2.81032,-1.97127,-2.60271,-2.17135,-2.01165,-2.56929,-2.63892,-3.2225,-3.45658,-4.30168,193.88,7.137,31.668,2.287533011,0.853515697,1.500620636
195,karate_network_195,-0.322,-1.64176,-2.64847,-1.24592,-1.202,-2.63892,-1.4622,-2.27638,-3.45658,-1.24745,-0.539002,-0.916611,-1.02706,-1.54201,-1.01388,-2.75761,-1.5058,-1.37999,-2.36216,-1.71622,-3.45658,-2.08157,-2.47561,-2.31941,-2.1227,-3.09756,-2.56929,-3.52353,-3.60271,-4.30168,46.585,6.9407,18.365,1.6682461,0.841403273,1.263990933
196,karate_network_196,-0.38344,-1.60795,-2.69962,-1.2171,-1.16433,-2.45042,-1.52936,-2.3826,-4.00065,-1.10056,-0.570657,-0.892424,-1.10856,-1.52716,-1.00721,-2.52353,-1.42144,-1.39913,-2.29308,-1.81454,-2.87032,-2.04161,-2.58568,-3.00065,-2.16496,-2.88671,-3.09756,-3.34744,-4.30168,-4.30168,25.765,6.8191,13.548,1.411030147,0.833727059,1.131875188
197,karate_network_197,-0.3643,-1.62225,-2.64847,-1.26705,-1.1749,-2.60271,-1.54581,-2.26425,-4.00065,-1.10939,-0.560293,-0.878927,-1.07767,-1.56211,-1.03757,-2.42087,-1.53527,-1.29266,-2.3572,-1.76386,-3.09756,-2.12559,-2.42662,-2.97946,-2.10028,-3.12559,-3.15555,-3.30168,-4.30168,-4.30168,34.26,6.8842,15.714,1.534787359,0.837853479,1.196286749
198,karate_network_198,-0.33714,-1.71285,-2.79653,-1.26786,-1.19413,-2.56132,-1.47561,-2.45658,-3.69962,-1.19278,-0.569046,-0.896847,-1.08923,-1.4955,-0.964421,-2.65823,-1.42087,-1.33601,-2.14031,-1.75637,-2.74538,-1.99848,-2.47561,-3.15555,-2.05371,-2.75761,-3.30168,-3.30168,-4.30168,-4.30168,48.138,6.9469,18.617,1.682488043,0.841791047,1.269909699
199,karate_network_199,-0.35539,-1.58152,-2.74538,-1.2287,-1.17947,-2.3932,-1.57333,-2.33789,-3.52353,-1.13025,-0.551404,-0.821099,-1.14001,-1.67432,-1.16306,-2.6889,-1.29479,-1.35671,-2.67843,-1.85143,-2.63892,-1.94757,-2.3774,-2.46917,-2.3826,-2.69962,-2.73348,-4.00065,-3.2225,-4.30168,50.525,6.9563,18.901,1.703506322,0.842378303,1.276484782
200,karate_network_200,-0.29751,-1.65137,-2.67843,-1.25441,-1.19413,-2.51635,-1.44314,-2.16496,-3.39859,-1.19617,-0.587771,-0.923465,-1.09567,-1.47431,-0.998269,-3.00065,-1.45596,-1.25753,-2.31491,-1.66821,-2.92147,-2.044,-2.29308,-2.32855,-1.96723,-2.59411,-2.63892,-3.09756,-4.00065,-4.30168,105.08,7.0624,25.711,2.021520064,0.848952311,1.410118968
201,karate_network_201,-0.34871,-1.64654,-2.7702,-1.26505,-1.15992,-2.24478,-1.61684,-2.3332,-4.30168,-1.19312,-0.558014,-0.820095,-1.15185,-1.56768,-1.08315,-2.65823,-1.21675,-1.51564,-2.56132,-1.87355,-1.96924,-1.88173,-2.74538,-3.12559,-2.2723,-2.4955,-3.45658,-3.30168,-4.30168,-4.30168,65.208,6.9965,21.298,1.81430088,0.844880838,1.328338823
202,karate_network_202,-0.27302,-1.66519,-2.48214,-1.30561,-1.18276,-2.7219,-1.41406,-2.15246,-3.12559,-1.21854,-0.625903,-0.951045,-1.02453,-1.42778,-0.943937,-2.95926,-1.59667,-1.20896,-2.07379,-1.71062,-2.75761,-2.03217,-2.2723,-2.20131,-1.90898,-3.12559,-2.3572,-3.52353,-3.34744,-4.30168,240.97,7.162,33.519,2.381962978,0.855034317,1.525291053
203,karate_network_203,-0.24586,-1.6612,-2.61148,-1.27843,-1.20131,-2.62958,-1.44254,-2.19447,-3.02293,-1.29181,-0.599078,-0.925835,-0.987392,-1.57495,-0.961237,-2.82456,-1.55349,-1.22069,-2.20477,-1.64847,-3.09756,-2.08949,-2.33789,-2.25636,-1.98362,-2.92147,-2.36216,-3.39859,-3.52353,-4.30168,307.24,7.1876,36.129,2.487477756,0.8565839,1.557855941
204,karate_network_204,-0.24407,-1.73348,-2.65823,-1.27967,-1.21001,-2.7702,-1.45658,-2.13733,-2.83928,-1.17393,-0.619265,-0.90793,-1.01997,-1.47367,-0.99676,-2.62958,-1.61415,-1.1989,-2.43245,-1.62866,-3.39859,-2.2335,-2.28884,-1.82601,-2.17458,-3.39859,-2.15246,-4.00065,-2.97946,-3.52353,836.29,7.2915,45.373,2.922356904,0.86281688,1.656797495
205,karate_network_205,-0.2699,-1.61954,-2.56929,-1.26306,-1.19042,-2.3826,-1.42836,-2.11984,-3.26029,-1.23498,-0.60358,-0.933394,-1.10939,-1.53676,-0.984454,-2.90374,-1.45349,-1.21107,-2.26826,-1.61954,-2.81032,-1.97535,-2.20131,-2.26826,-1.88008,-2.74538,-2.59411,-2.82456,-4.30168,-4.30168,318.15,7.1926,36.221,2.502631928,0.856885909,1.558960436
206,karate_network_206,-0.29394,-1.69423,-2.60271,-1.2965,-1.21072,-2.74538,-1.47238,-2.21178,-3.26029,-1.12733,-0.618634,-0.911276,-1.06868,-1.42316,-0.964022,-2.95926,-1.62407,-1.18807,-2.26425,-1.68363,-3.07123,-2.15867,-2.25246,-2.19109,-1.95338,-2.83928,-2.44435,-3.07123,-3.2225,-4.30168,265.71,7.1746,34.165,2.424407899,0.855797693,1.533581425
207,karate_network_207,-0.31888,-1.62407,-2.53083,-1.288,-1.21142,-2.78317,-1.43955,-2.2225,-3.18774,-1.17264,-0.620349,-0.943175,-0.990775,-1.49482,-0.935632,-2.82456,-1.68573,-1.22833,-2.05126,-1.78185,-3.15555,-2.1227,-2.42087,-1.95729,-2.02293,-3.18774,-2.3932,-4.00065,-3.30168,-3.69962,88.616,7.0408,23.829,1.947512143,0.847622008,1.377105817
208,karate_network_208,-0.26055,-1.76639,-2.66821,-1.24363,-1.23685,-2.53825,-1.45845,-2.14332,-3.12559,-1.2254,-0.573814,-0.927666,-1.01298,-1.54277,-0.99676,-2.78317,-1.57495,-1.24516,-2.47561,-1.62044,-3.30168,-2.08949,-2.4955,-2.07637,-1.97127,-2.93995,-2.40959,-3.34744,-3.60271,-4.00065,238.98,7.1607,33.53,2.378361557,0.854955479,1.525433553
209,karate_network_209,-0.35851,-1.65823,-2.81032,-1.26306,-1.1323,-2.3332,-1.50929,-2.24478,-3.26029,-1.1136,-0.612017,-0.840933,-1.15867,-1.4769,-1.03852,-2.36216,-1.36668,-1.31851,-2.56929,-1.82311,-2.44435,-1.97127,-2.40405,-2.32855,-2.28049,-2.73348,-2.59411,-3.30168,-3.45658,-4.30168,111.85,7.0742,25.719,2.048635988,0.849677334,1.410254078
210,karate_network_210,-0.34337,-1.67125,-2.50929,-1.28008,-1.19109,-2.45042,-1.42778,-2.30605,-3.34744,-1.19959,-0.607602,-0.90028,-1.04859,-1.47821,-0.955328,-2.97946,-1.4107,-1.33087,-2.10856,-1.79925,-2.6889,-1.93619,-2.65823,-2.26029,-2.17783,-2.66821,-2.67843,-3.52353,-3.45658,-4.30168,57.699,6.978,20.07,1.761168286,0.843730965,1.302547372
211,karate_network_211,-0.32868,-1.65626,-2.56929,-1.32032,-1.19143,-2.57741,-1.45783,-2.31491,-3.2225,-1.15493,-0.610511,-0.860143,-1.0919,-1.47496,-0.979875,-2.64847,-1.4572,-1.29011,-2.17458,-1.6672,-3.34744,-2.09756,-2.40405,-2.28465,-2.11416,-2.73348,-2.58568,-3.09756,-3.2225,-4.30168,118.77,7.0803,26.491,2.074706756,0.85005166,1.423098353
212,karate_network_212,-0.24452,-1.6106,-2.53083,-1.23312,-1.19447,-2.69962,-1.45596,-2.15246,-3.26029,-1.23164,-0.604713,-0.915539,-1.04137,-1.53975,-1.01433,-2.65823,-1.58152,-1.18177,-2.3932,-1.63987,-3.04641,-2.16814,-2.09217,-2.28884,-1.95729,-2.75761,-2.3774,-3.34744,-3.04641,-4.30168,566.87,7.2522,41.859,2.753483474,0.860469772,1.621788849
213,karate_network_213,-0.44355,-1.70618,-2.6889,-1.21639,-1.16687,-2.6889,-1.60445,-2.31941,-3.60271,-0.998485,-0.565843,-0.819236,-1.21001,-1.48148,-1.16243,-2.3572,-1.50372,-1.3176,-2.40959,-1.84229,-3.09756,-2.12849,-2.04883,-2.81032,-2.15867,-2.93995,-3.12559,-3.30168,-4.30168,-4.30168,23.192,6.7983,12.597,1.365338202,0.832400326,1.100267129
214,karate_network_214,-0.36875,-1.6672,-2.7219,-1.27352,-1.1864,-2.34744,-1.58235,-2.43245,-4.00065,-1.14151,-0.555202,-0.818379,-1.14787,-1.63798,-1.04424,-2.53083,-1.26745,-1.44859,-2.52353,-1.83928,-2.56929,-1.98153,-2.97946,-2.50929,-2.31045,-2.64847,-2.82456,-3.39859,-3.52353,-4.30168,50.483,6.9576,18.943,1.703145155,0.842459457,1.277448759
215,karate_network_215,-0.24452,-1.73465,-2.78317,-1.28173,-1.19719,-2.52353,-1.48412,-2.11699,-3.09756,-1.17718,-0.606988,-0.905133,-1.0498,-1.60098,-0.986761,-2.47561,-1.55349,-1.1736,-2.45658,-1.68363,-3.04641,-2.1227,-2.18441,-2.02752,-1.94566,-2.92147,-2.40405,-3.52353,-3.12559,-4.30168,827.85,7.2903,45.42,2.917951653,0.8627454,1.65724713
216,karate_network_216,-0.23695,-1.58152,-2.46283,-1.28215,-1.23835,-2.7702,-1.40959,-2.2189,-3.04641,-1.24976,-0.649919,-0.994613,-0.951239,-1.46726,-0.868071,-2.87032,-1.82892,-1.23201,-2.00721,-1.57252,-3.52353,-2.23722,-2.55349,-1.90898,-2.03451,-3.26029,-2.26826,-3.18774,-2.88671,-3.82456,395.76,7.2147,38.752,2.597431897,0.858218277,1.588294121
217,karate_network_217,-0.32422,-1.66319,-2.50929,-1.30081,-1.18474,-2.55349,-1.51281,-2.29308,-3.34744,-1.21532,-0.598906,-0.849741,-1.06188,-1.49822,-1.02407,-2.67843,-1.4828,-1.27843,-2.29308,-1.64847,-2.58568,-2.10302,-2.26029,-2.2486,-2.03923,-2.62958,-2.3826,-3.2225,-3.30168,-4.30168,101.86,7.0595,25.156,2.008003672,0.848773943,1.400641586
218,karate_network_218,-0.33446,-1.6361,-2.62044,-1.28215,-1.20477,-2.63892,-1.51493,-2.25246,-3.60271,-1.15462,-0.568403,-0.875007,-1.07379,-1.47886,-1.00524,-2.7219,-1.57171,-1.33554,-2.46917,-1.59496,-3.26029,-2.2335,-2.56132,-2.43245,-1.97946,-2.81032,-2.71062,-3.34744,-3.60271,-4.30168,48.253,6.9473,18.563,1.68352432,0.841816053,1.268648165
219,karate_network_219,-0.25743,-1.72997,-2.56132,-1.27556,-1.19822,-2.67843,-1.4046,-2.14332,-3.34744,-1.2335,-0.605762,-0.949113,-0.950658,-1.60358,-0.97147,-2.92147,-1.65137,-1.20651,-2.15246,-1.64654,-3.52353,-2.19788,-2.36216,-2.10578,-2.00283,-3.02293,-2.39859,-3.04641,-3.18774,-3.82456,224.26,7.1533,32.901,2.350751818,0.854506439,1.517209098
220,karate_network_220,-0.29706,-1.67024,-2.54581,-1.24976,-1.20966,-2.83928,-1.46409,-2.22613,-3.30168,-1.18243,-0.597616,-0.901316,-1.02156,-1.50511,-0.990988,-2.74538,-1.65332,-1.23054,-2.34744,-1.64847,-3.39859,-2.18774,-2.32396,-2.12559,-2.044,-3.39859,-2.40405,-3.60271,-3.15555,-4.30168,142.62,7.1018,28.311,2.154180432,0.851368438,1.45195521
221,karate_network_221,-0.32645,-1.56528,-2.61148,-1.29436,-1.15711,-2.56929,-1.5114,-2.22613,-3.30168,-1.15835,-0.629953,-0.879748,-1.00744,-1.50859,-0.970659,-2.56929,-1.64272,-1.2361,-2.2298,-1.75886,-3.2225,-2.20131,-2.48877,-2.17783,-2.03451,-3.04641,-2.47561,-3.39859,-3.45658,-4.30168,93.172,7.0482,24.287,1.969285418,0.848078219,1.385373873
222,karate_network_222,-0.32333,-1.61594,-2.53083,-1.2772,-1.1749,-2.58568,-1.4861,-2.2189,-3.26029,-1.15493,-0.596502,-0.882552,-1.13852,-1.54886,-0.987603,-2.56132,-1.3738,-1.2965,-2.18441,-1.79653,-2.7702,-2.06363,-2.29736,-2.43836,-1.99848,-2.92147,-2.43245,-2.95926,-4.30168,-4.30168,113.57,7.0742,26.12,2.055263626,0.849677334,1.416973173
223,karate_network_223,-0.31443,-1.73114,-2.6889,-1.30561,-1.19312,-2.67843,-1.49078,-2.24098,-3.30168,-1.17816,-0.607954,-0.882552,-1.03498,-1.47367,-0.960246,-3.00065,-1.46662,-1.28465,-2.16814,-1.83039,-3.07123,-1.93433,-2.36216,-2.21532,-2.10578,-2.81032,-2.42087,-3.15555,-3.69962,-4.30168,86.959,7.0378,23.816,1.939314537,0.847436921,1.376868822
224,karate_network_224,-0.47695,-1.66021,-2.83928,-1.27433,-1.14061,-2.42087,-1.61504,-2.55349,-4.00065,-0.954156,-0.605937,-0.773279,-1.26947,-1.54428,-1.06767,-2.25246,-1.25675,-1.56211,-2.48214,-1.95729,-2.50234,-2.06363,-2.6889,-2.82456,-2.48877,-2.62958,-3.04641,-3.60271,-4.30168,-4.30168,18.227,6.7243,11.096,1.260715194,0.827647081,1.045166448
225,karate_network_225,-0.30775,-1.7382,-2.81032,-1.26786,-1.15185,-2.50234,-1.5504,-2.2723,-3.52353,-1.2513,-0.550325,-0.843497,-1.108,-1.61594,-1.01343,-2.82456,-1.41406,-1.32809,-2.37226,-1.79518,-2.82456,-1.93433,-2.64847,-2.46917,-2.11416,-2.71062,-2.73348,-3.07123,-4.00065,-4.30168,85.198,7.0346,23.714,1.9304294,0.847239408,1.375004816
226,karate_network_226,-0.25521,-1.65823,-2.46917,-1.27597,-1.25324,-2.74538,-1.4679,-2.1227,-3.09756,-1.22322,-0.590042,-0.914647,-1.04762,-1.46726,-0.985711,-2.6889,-1.56929,-1.23948,-2.15246,-1.63798,-3.12559,-2.14939,-2.18111,-2.0842,-2.02065,-2.78317,-2.34744,-3.2225,-3.39859,-4.30168,260.06,7.1696,34.512,2.415073558,0.855494927,1.537970128
227,karate_network_227,-0.34916,-1.67125,-2.7702,-1.28256,-1.17135,-2.48877,-1.50719,-2.19447,-3.34744,-1.16243,-0.593175,-0.864089,-1.14121,-1.50719,-0.9832,-2.3572,-1.31312,-1.37947,-2.33789,-1.88008,-2.50234,-1.93433,-2.47561,-2.3932,-2.04883,-2.62958,-2.82456,-3.30168,-3.69962,-4.30168,70.551,7.0093,21.783,1.848503174,0.845674648,1.338117691
228,karate_network_228,-0.34337,-1.64943,-2.78317,-1.28091,-1.19244,-2.57741,-1.56929,-2.50234,-3.30168,-1.13852,-0.538328,-0.890904,-1.10578,-1.4881,-1.03592,-2.43245,-1.40681,-1.38628,-2.33789,-1.79248,-2.62958,-2.00065,-2.74538,-2.3572,-2.25636,-2.87032,-2.97946,-3.18774,-3.26029,-4.30168,46.174,6.9403,18.246,1.664397499,0.841378244,1.261167671
229,karate_network_229,-0.27035,-1.58735,-2.52353,-1.29223,-1.1568,-2.69962,-1.43011,-2.11135,-3.07123,-1.21997,-0.661498,-0.893441,-1.00744,-1.46599,-0.953961,-2.87032,-1.6805,-1.18607,-2.14332,-1.69854,-3.34744,-2.31941,-2.19788,-2.03923,-2.01612,-2.83928,-2.26826,-3.60271,-3.07123,-4.30168,441.5,7.2273,39.219,2.644930708,0.858976082,1.593496516
230,karate_network_230,-0.32289,-1.6805,-2.69962,-1.26947,-1.23312,-2.62958,-1.5121,-2.3572,-3.34744,-1.15835,-0.586514,-0.905133,-1.04496,-1.52353,-0.959456,-2.39859,-1.50511,-1.26386,-2.32396,-1.70071,-3.15555,-2.28884,-2.31491,-2.36718,-2.01388,-2.88671,-2.53083,-3.45658,-3.39859,-4.30168,73.271,7.0138,22.153,1.864932119,0.845953378,1.345432547
231,karate_network_231,-0.24363,-1.61684,-2.61148,-1.25714,-1.19685,-2.64847,-1.40792,-2.18111,-3.34744,-1.24363,-0.580365,-0.982367,-1.05518,-1.47625,-0.957879,-2.64847,-1.70729,-1.202,-2.07896,-1.68363,-3.52353,-2.21532,-2.26029,-2.19788,-1.90374,-3.02293,-2.4955,-2.95926,-3.12559,-4.30168,373.41,7.2088,37.97,2.572185944,0.857862977,1.579440597
232,karate_network_232,-0.37409,-1.65922,-2.55349,-1.27967,-1.2189,-2.33789,-1.61326,-2.51635,-3.69962,-1.15339,-0.565444,-0.819093,-1.1568,-1.53009,-1.01433,-2.75761,-1.2265,-1.51564,-2.48214,-1.88504,-2.43836,-1.91787,-2.78317,-2.48214,-2.17783,-2.50234,-2.82456,-3.69962,-3.82456,-4.30168,38.539,6.9084,16.711,1.585900442,0.839377476,1.223002439
233,karate_network_233,-0.25654,-1.62407,-2.55349,-1.24136,-1.20028,-2.73348,-1.44495,-2.2189,-3.34744,-1.22033,-0.594366,-0.899248,-1.06113,-1.43776,-0.9912,-2.81032,-1.58484,-1.29138,-2.22613,-1.76765,-3.2225,-2.05617,-2.19788,-2.04883,-2.03451,-2.95926,-2.34744,-3.39859,-3.04641,-4.00065,413.59,7.2203,38.639,2.61657003,0.858555243,1.587025878
234,karate_network_234,-0.32957,-1.60532,-2.53825,-1.28632,-1.15,-2.81032,-1.4348,-2.34264,-3.15555,-1.19925,-0.63535,-0.878435,-1.0092,-1.43304,-0.952403,-2.87032,-1.67432,-1.26786,-2.13142,-1.84531,-3.60271,-2.17783,-2.46917,-2.03686,-2.06363,-2.92147,-2.3332,-3.52353,-3.52353,-4.00065,92.178,7.0471,24.143,1.964627281,0.848010434,1.382791234
235,karate_network_235,-0.34693,-1.67843,-2.71062,-1.25558,-1.1864,-2.67843,-1.44194,-2.3572,-3.60271,-1.15835,-0.6069,-0.865041,-1.06514,-1.48082,-0.945846,-2.65823,-1.49686,-1.33227,-2.14332,-1.85452,-2.92147,-2.07123,-2.56929,-2.45042,-2.12559,-2.87032,-3.02293,-3.69962,-3.45658,-4.30168,39.817,6.9127,16.99,1.600068535,0.83964771,1.230193379
236,karate_network_236,-0.27836,-1.70071,-2.55349,-1.30081,-1.21782,-2.81032,-1.48148,-2.29308,-3.2225,-1.31223,-0.567521,-0.915896,-1.02133,-1.43539,-0.965221,-2.71062,-1.55974,-1.26545,-2.34264,-1.68154,-3.26029,-2.15246,-2.2298,-2.21532,-1.95533,-2.90374,-2.40959,-3.45658,-4.00065,-4.30168,135.49,7.0946,27.909,2.131907243,0.850927915,1.445744276
237,karate_network_237,-0.26678,-1.67432,-2.53083,-1.26346,-1.18474,-2.64847,-1.47561,-2.24098,-3.15555,-1.22069,-0.603493,-0.884874,-0.992264,-1.62135,-1.02293,-2.95926,-1.57333,-1.20235,-2.36216,-1.67637,-2.88671,-2.13142,-2.24098,-2.13436,-2.06363,-2.83928,-2.31491,-3.69962,-3.15555,-4.30168,268.95,7.1742,34.384,2.429671549,0.85577348,1.536356398
238,karate_network_238,-0.28459,-1.74177,-2.65823,-1.26987,-1.21675,-2.6889,-1.49347,-2.17783,-3.60271,-1.21746,-0.570495,-0.926017,-1.01974,-1.48214,-0.981535,-2.90374,-1.6361,-1.24098,-2.25246,-1.65724,-3.04641,-2.07637,-2.31491,-2.2723,-2.01388,-3.15555,-2.53083,-3.34744,-3.18774,-4.30168,149.72,7.1069,28.88,2.175279818,0.851680205,1.460597189
239,karate_network_239,-0.30864,-1.64654,-2.53083,-1.24212,-1.18111,-2.51635,-1.5323,-2.34744,-3.39859,-1.202,-0.53743,-0.874195,-1.12617,-1.5481,-1.02984,-2.50929,-1.41973,-1.41463,-2.48214,-1.79653,-2.7702,-2.00065,-2.65823,-2.2298,-2.16496,-2.71062,-2.59411,-3.60271,-3.12559,-4.30168,120.64,7.0814,26.855,2.081491329,0.850119127,1.429025157
240,karate_network_240,-0.38389,-1.69745,-2.71062,-1.22322,-1.21854,-2.52353,-1.57009,-2.53083,-4.30168,-1.1136,-0.549018,-0.849128,-1.11107,-1.52863,-1.03217,-2.48877,-1.36266,-1.43539,-2.3572,-1.83779,-2.79653,-2.13142,-2.73348,-2.62044,-2.2298,-2.92147,-3.18774,-3.26029,-4.00065,-4.30168,26.873,6.8293,13.915,1.429316152,0.834376191,1.143483211
241,karate_network_241,-0.38211,-1.61594,-2.61148,-1.27884,-1.16401,-2.61148,-1.50511,-2.28465,-3.69962,-1.17653,-0.57528,-0.859986,-1.15246,-1.4272,-0.976987,-2.54581,-1.52208,-1.32948,-2.17783,-1.80062,-3.07123,-2.10302,-2.3826,-3.39859,-1.9733,-2.82456,-3.02293,-3.18774,-4.30168,-4.30168,34.175,6.8852,15.575,1.533708523,0.83791656,1.192428055
242,karate_network_242,-0.39591,-1.71397,-2.87032,-1.30342,-1.20686,-2.56132,-1.59667,-2.61148,-4.30168,-1.17393,-0.513088,-0.888214,-1.1022,-1.5065,-1.00898,-2.46917,-1.34455,-1.48082,-2.2723,-1.80062,-2.66821,-1.93619,-2.97946,-4.30168,-2.23722,-2.7702,-4.30168,-3.52353,-4.30168,-4.30168,19.432,6.7383,11.597,1.288517502,0.828550343,1.064345657
243,karate_network_243,-0.39413,-1.72419,-2.71062,-1.29693,-1.1864,-2.2486,-1.67534,-2.46917,-4.00065,-1.18707,-0.545578,-0.772636,-1.24937,-1.63798,-1.06843,-2.41519,-1.15308,-1.56608,-2.73348,-1.90548,-2.07896,-1.8592,-2.73348,-3.07123,-2.24478,-2.50929,-3.45658,-3.39859,-4.30168,-4.30168,34.595,6.8878,15.832,1.539013335,0.838080528,1.199535781
244,karate_network_244,-0.31398,-1.6106,-2.51635,-1.25208,-1.19788,-2.40405,-1.41802,-2.39859,-3.07123,-1.25053,-0.627647,-0.901834,-1.01883,-1.539,-0.932651,-2.6889,-1.41859,-1.3109,-2.08684,-1.81454,-2.87032,-1.97127,-2.46283,-2.18774,-2.17135,-2.74538,-2.42087,-3.69962,-3.52353,-4.30168,96.758,7.0524,24.709,1.985686883,0.848336937,1.392855169
245,karate_network_245,-0.26723,-1.64463,-2.79653,-1.29223,-1.19143,-2.42662,-1.48346,-2.28884,-3.26029,-1.31805,-0.587519,-0.882552,-1.07149,-1.64463,-1.00392,-2.56132,-1.28969,-1.27149,-2.43245,-1.72304,-2.3774,-1.92328,-2.50929,-2.23722,-2.08949,-2.36216,-2.42662,-2.74538,-3.26029,-4.30168,582.02,7.2562,41.476,2.764937909,0.860709245,1.617796866
246,karate_network_246,-0.3073,-1.72881,-2.69962,-1.2548,-1.19345,-2.50929,-1.51069,-2.2335,-3.82456,-1.23201,-0.581356,-0.91287,-1.07226,-1.50719,-0.987182,-2.65823,-1.43128,-1.2444,-2.19447,-1.73114,-2.85452,-1.99848,-2.31941,-2.40405,-1.91787,-2.7702,-2.67843,-3.34744,-3.69962,-4.30168,117.29,7.0778,26.402,2.069260986,0.849898286,1.421636827
247,karate_network_247,-0.29929,-1.63144,-2.7702,-1.25597,-1.1749,-2.29736,-1.58484,-2.3932,-3.30168,-1.22033,-0.565284,-0.822538,-1.17296,-1.59072,-1.04066,-2.47561,-1.2444,-1.42259,-2.62044,-1.77405,-2.32396,-1.96924,-2.79653,-2.26826,-2.31941,-2.54581,-2.66821,-3.26029,-3.69962,-4.30168,174.81,7.1259,30.733,2.242566273,0.852839723,1.487604956
