Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
180,socfb-Caltech36_network_180,-0.073693,-4.00065,-4.30168,-2.3332,-2.55349,-3.45658,-2.71062,-3.69962,-4.30168,-0.730788,-0.416829,-1.06615,-1.09729,-1.29607,-1.17718,-2.17135,-1.23461,-1.55661,-2.42087,-1.77664,-2.62044,-1.96522,-2.92147,-2.50929,-2.30605,-2.85452,-3.2225,-3.60271,-4.00065,-4.30168,8.8886,73.415,8.647,0.948833363,1.865784803,0.936865459
181,socfb-Caltech36_network_181,-0.064378,-3.52353,-4.30168,-2.2486,-2.51635,-3.34744,-2.79653,-4.00065,-4.30168,-0.690064,-0.421725,-1.11671,-1.09702,-1.28008,-1.19651,-2.10302,-1.28381,-1.57987,-2.38787,-1.74538,-2.73348,-1.94375,-2.83928,-2.56929,-2.31491,-2.83928,-2.97946,-3.45658,-4.30168,-4.30168,9.1869,73.633,8.9253,0.963168989,1.867072495,0.950622823
182,socfb-Caltech36_network_182,-0.06848,-4.30168,-4.30168,-2.14634,-2.27638,-3.15555,-2.61148,-3.45658,-4.30168,-0.698753,-0.414345,-1.10468,-1.11472,-1.28632,-1.19413,-2.15246,-1.25091,-1.62774,-2.41519,-1.79925,-2.6889,-1.9774,-3.18774,-2.79653,-2.45042,-2.79653,-3.09756,-3.60271,-4.00065,-4.30168,9.0649,73.547,8.8118,0.957363018,1.866564962,0.945064631
183,socfb-Caltech36_network_183,-0.064292,-3.69962,-4.30168,-2.17458,-2.40405,-3.60271,-2.61148,-3.34744,-4.30168,-0.694226,-0.422356,-1.09109,-1.11784,-1.30869,-1.20304,-2.10302,-1.23573,-1.6259,-2.40405,-1.7898,-2.75761,-1.88838,-3.04641,-2.61148,-2.28049,-2.74538,-2.93995,-3.60271,-3.82456,-4.30168,9.2229,73.66,8.9598,0.9648675,1.867231715,0.952298315
184,socfb-Caltech36_network_184,-0.068041,-4.00065,-4.30168,-2.17135,-2.29736,-3.69962,-2.69962,-4.00065,-4.30168,-0.680505,-0.427489,-1.12357,-1.09729,-1.27802,-1.23275,-2.10028,-1.23573,-1.61863,-2.33789,-1.79114,-2.63892,-1.94375,-2.83928,-2.56132,-2.29736,-2.82456,-2.97946,-3.52353,-3.60271,-4.30168,9.0528,73.537,8.8005,0.956782926,1.866505909,0.944507347
185,socfb-Caltech36_network_185,-0.069294,-3.69962,-4.30168,-2.18111,-2.46917,-3.52353,-2.75761,-3.82456,-4.00065,-0.698753,-0.423274,-1.13495,-1.10606,-1.27027,-1.21178,-2.10302,-1.20966,-1.6106,-2.39859,-1.7219,-2.73348,-1.89856,-2.90374,-2.63892,-2.30168,-2.78317,-3.04641,-3.34744,-3.69962,-4.30168,9.0569,73.542,8.8043,0.956979573,1.866535436,0.944694832
186,socfb-Caltech36_network_186,-0.070599,-4.30168,-4.30168,-2.13733,-2.35229,-3.60271,-2.63892,-3.82456,-4.30168,-0.697023,-0.418474,-1.10165,-1.09729,-1.27556,-1.19617,-2.09217,-1.28423,-1.62135,-2.3932,-1.75886,-2.82456,-1.95338,-2.95926,-2.73348,-2.40959,-2.90374,-3.2225,-3.45658,-4.00065,-4.30168,9.0067,73.505,8.7574,0.954565697,1.866316882,0.942375187
187,socfb-Caltech36_network_187,-0.069063,-3.82456,-4.30168,-2.18441,-2.29308,-3.60271,-2.7219,-3.69962,-4.30168,-0.715431,-0.41519,-1.09217,-1.08288,-1.2723,-1.19651,-2.16496,-1.27678,-1.62774,-2.40405,-1.73465,-2.66821,-1.97127,-3.2225,-2.66821,-2.41519,-2.85452,-2.93995,-3.39859,-3.69962,-4.30168,9.0091,73.504,8.7592,0.954681408,1.866310974,0.942464443
188,socfb-Caltech36_network_188,-0.064106,-3.60271,-4.30168,-2.11699,-2.43245,-3.82456,-2.7702,-3.45658,-4.30168,-0.688685,-0.413221,-1.12675,-1.12617,-1.29096,-1.22286,-2.11135,-1.24098,-1.61148,-2.3826,-1.79248,-2.62958,-1.93619,-3.02293,-2.60271,-2.33789,-2.82456,-3.04641,-3.82456,-3.69962,-4.30168,9.1595,73.612,8.8997,0.961871767,1.866948617,0.949375367
189,socfb-Caltech36_network_189,-0.067027,-3.30168,-4.30168,-2.2486,-2.43836,-3.82456,-2.63892,-3.45658,-4.30168,-0.700164,-0.427721,-1.12213,-1.0787,-1.25597,-1.1864,-2.14031,-1.25014,-1.6062,-2.39859,-1.7601,-2.71062,-1.93433,-3.00065,-2.62958,-2.26029,-2.81032,-3.07123,-3.52353,-3.82456,-4.30168,9.1101,73.579,8.8536,0.959523144,1.866753881,0.947119897
190,socfb-Caltech36_network_190,-0.062913,-3.60271,-4.30168,-2.23722,-2.47561,-3.52353,-2.65823,-3.69962,-4.00065,-0.686889,-0.419897,-1.13673,-1.0787,-1.28132,-1.20373,-2.1227,-1.27515,-1.63987,-2.38787,-1.78317,-2.71062,-1.91429,-2.78317,-2.53825,-2.30605,-2.83928,-3.09756,-3.45658,-3.69962,-4.30168,9.2491,73.677,8.9835,0.966099475,1.867331934,0.953445572
191,socfb-Caltech36_network_191,-0.06395,-4.30168,-4.30168,-2.15555,-2.42662,-3.34744,-2.7702,-3.69962,-4.30168,-0.681024,-0.413164,-1.16086,-1.108,-1.27967,-1.23164,-2.14939,-1.23127,-1.62774,-2.40405,-1.79114,-2.69962,-1.93807,-3.2225,-2.71062,-2.29308,-2.78317,-2.90374,-3.69962,-4.00065,-4.30168,9.1901,73.635,8.9282,0.963320237,1.867084291,0.95076391
192,socfb-Caltech36_network_192,-0.070262,-4.00065,-4.30168,-2.14634,-2.42662,-3.45658,-2.62044,-3.45658,-4.30168,-0.708617,-0.408474,-1.08896,-1.10633,-1.29951,-1.21037,-2.10578,-1.27027,-1.61326,-2.38787,-1.75761,-2.71062,-1.99205,-3.00065,-2.69962,-2.45658,-3.04641,-3.04641,-3.82456,-3.69962,-4.30168,8.9562,73.464,8.71,0.952123783,1.866074571,0.940018155
193,socfb-Caltech36_network_193,-0.071081,-4.30168,-4.30168,-2.22613,-2.3774,-3.52353,-2.75761,-3.34744,-4.00065,-0.701907,-0.422298,-1.11219,-1.09512,-1.26987,-1.20616,-2.07637,-1.26545,-1.57495,-2.44435,-1.7382,-2.67843,-1.92693,-2.92147,-2.62044,-2.36718,-2.67843,-2.90374,-3.60271,-3.60271,-4.30168,8.9917,73.494,8.743,0.953841809,1.866251885,0.941660478
194,socfb-Caltech36_network_194,-0.065543,-4.00065,-4.30168,-2.16814,-2.53083,-3.45658,-2.79653,-3.82456,-4.30168,-0.694655,-0.409865,-1.10856,-1.11898,-1.30692,-1.19244,-2.0842,-1.26068,-1.63144,-2.42087,-1.77534,-2.81032,-1.95729,-3.18774,-2.64847,-2.40405,-2.85452,-3.00065,-3.45658,-4.00065,-4.30168,9.1496,73.607,8.8904,0.961402108,1.866919118,0.948921301
195,socfb-Caltech36_network_195,-0.074538,-4.00065,-4.30168,-2.24098,-2.52353,-3.60271,-2.92147,-3.69962,-4.30168,-0.687628,-0.411763,-1.10883,-1.09163,-1.30429,-1.2225,-2.14332,-1.26425,-1.64558,-2.36718,-1.80062,-2.69962,-1.93061,-3.02293,-2.7702,-2.32396,-2.92147,-3.07123,-3.30168,-3.69962,-4.00065,8.8633,73.396,8.623,0.947595449,1.865672392,0.935658386
196,socfb-Caltech36_network_196,-0.071113,-3.18774,-4.30168,-2.18441,-2.35229,-3.69962,-2.83928,-3.69962,-4.30168,-0.693048,-0.419043,-1.11163,-1.09083,-1.28758,-1.21782,-2.15246,-1.23164,-1.63798,-2.42087,-1.78054,-2.67843,-1.99205,-2.88671,-2.7219,-2.32396,-2.7219,-3.26029,-3.82456,-4.00065,-4.30168,8.962,73.47,8.7154,0.95240494,1.86611004,0.940287324
197,socfb-Caltech36_network_197,-0.06492,-3.52353,-4.00065,-2.17458,-2.38787,-3.26029,-2.65823,-3.69962,-4.30168,-0.716559,-0.416829,-1.11472,-1.10056,-1.28423,-1.17425,-2.09486,-1.26585,-1.58235,-2.34744,-1.7478,-2.87032,-1.92877,-2.88671,-2.65823,-2.31045,-2.75761,-3.15555,-3.18774,-3.52353,-4.30168,9.1593,73.613,8.9002,0.961862284,1.866954517,0.949399766
198,socfb-Caltech36_network_198,-0.065069,-4.30168,-4.30168,-2.10028,-2.3774,-3.60271,-2.85452,-3.69962,-4.30168,-0.699404,-0.414514,-1.13083,-1.11756,-1.28256,-1.19719,-2.12559,-1.23054,-1.60883,-2.40959,-1.75886,-2.74538,-1.98993,-2.85452,-2.6889,-2.34744,-2.85452,-2.93995,-3.60271,-4.30168,-4.30168,9.1269,73.589,8.87,0.960323292,1.866812901,0.94792362
199,socfb-Caltech36_network_199,-0.072391,-3.82456,-4.30168,-2.19788,-2.43245,-3.30168,-2.81032,-4.00065,-4.30168,-0.698753,-0.413839,-1.09892,-1.09756,-1.27678,-1.23387,-2.15867,-1.26306,-1.62682,-2.3826,-1.80199,-2.62958,-1.96522,-2.85452,-2.50929,-2.3332,-2.82456,-2.7702,-3.52353,-3.69962,-4.30168,8.9618,73.472,8.7153,0.952395248,1.866121862,0.940282341
200,socfb-Caltech36_network_200,-0.061124,-3.45658,-4.30168,-2.20477,-2.44435,-3.82456,-2.81032,-3.60271,-4.00065,-0.705524,-0.423676,-1.09405,-1.10056,-1.29266,-1.19447,-2.08949,-1.25285,-1.5629,-2.3774,-1.74538,-2.7702,-1.90898,-2.78317,-2.60271,-2.3826,-2.82456,-2.88671,-3.69962,-4.00065,-4.30168,9.3174,73.724,9.0471,0.96929474,1.86760889,0.956509391
201,socfb-Caltech36_network_201,-0.066625,-3.30168,-4.30168,-2.15246,-2.41519,-3.82456,-2.60271,-3.45658,-4.30168,-0.707841,-0.41927,-1.11051,-1.09163,-1.28423,-1.21037,-2.13142,-1.24174,-1.58318,-2.38787,-1.78317,-2.66821,-1.96124,-2.79653,-2.50929,-2.32855,-2.81032,-3.07123,-3.52353,-4.30168,-4.30168,9.1348,73.598,8.8771,0.960699043,1.866866013,0.948271112
202,socfb-Caltech36_network_202,-0.066634,-3.82456,-4.30168,-2.2486,-2.28465,-3.30168,-2.78317,-3.26029,-3.82456,-0.69017,-0.418417,-1.13466,-1.09702,-1.2723,-1.21854,-2.12849,-1.2287,-1.6361,-2.46283,-1.77276,-2.74538,-1.93995,-3.00065,-2.64847,-2.3774,-2.74538,-3.34744,-3.60271,-4.30168,-4.30168,9.1205,73.587,8.864,0.960018648,1.866801098,0.947629747
203,socfb-Caltech36_network_203,-0.069481,-4.00065,-4.30168,-2.27638,-2.48877,-3.69962,-2.74538,-3.45658,-4.30168,-0.701471,-0.414852,-1.1323,-1.08816,-1.25832,-1.20686,-2.10856,-1.29181,-1.59496,-2.34264,-1.7601,-2.79653,-1.88671,-3.04641,-2.56132,-2.29308,-2.79653,-3.04641,-3.34744,-3.69962,-4.30168,9.0356,73.526,8.7842,0.955956997,1.86644094,0.943702215
204,socfb-Caltech36_network_204,-0.064046,-4.30168,-4.30168,-2.25636,-2.48214,-3.52353,-2.78317,-3.30168,-4.30168,-0.689109,-0.417339,-1.1055,-1.09378,-1.30913,-1.20028,-2.16814,-1.28423,-1.60098,-2.43836,-1.76386,-2.81032,-1.93433,-2.87032,-2.53825,-2.32855,-2.90374,-2.93995,-3.18774,-3.45658,-4.00065,9.2023,73.644,8.9402,0.963896387,1.867137369,0.951347234
205,socfb-Caltech36_network_205,-0.068019,-3.39859,-4.00065,-2.08157,-2.35229,-3.30168,-2.62044,-3.45658,-4.30168,-0.683214,-0.421897,-1.1227,-1.1044,-1.29181,-1.1989,-2.10856,-1.25793,-1.62135,-2.48214,-1.80199,-2.75761,-1.98571,-2.97946,-2.73348,-2.38787,-2.62958,-3.04641,-3.18774,-3.69962,-4.30168,9.0822,73.559,8.8283,0.958191061,1.866635817,0.945877083
206,socfb-Caltech36_network_206,-0.071936,-3.82456,-4.30168,-2.18774,-2.50929,-3.60271,-2.69962,-3.69962,-4.30168,-0.690064,-0.413052,-1.10911,-1.11984,-1.28132,-1.21568,-2.1618,-1.23127,-1.63987,-2.45042,-1.80337,-2.82456,-1.96322,-3.07123,-2.66821,-2.3572,-2.85452,-3.00065,-3.52353,-4.00065,-4.30168,8.8969,73.419,8.6546,0.949238709,1.865808465,0.937247
207,socfb-Caltech36_network_207,-0.074005,-4.30168,-4.00065,-2.2335,-2.45658,-3.52353,-2.6889,-3.82456,-4.30168,-0.692727,-0.414908,-1.09297,-1.10995,-1.29479,-1.20442,-2.16496,-1.26386,-1.62407,-2.37226,-1.79383,-2.7219,-1.98153,-2.92147,-2.64847,-2.3332,-2.90374,-2.97946,-3.18774,-4.30168,-4.30168,8.8744,73.404,8.6334,0.948139,1.865719727,0.936181863
208,socfb-Caltech36_network_208,-0.064821,-4.30168,-4.30168,-2.20477,-2.52353,-3.45658,-2.88671,-4.00065,-4.00065,-0.706185,-0.421954,-1.05964,-1.09892,-1.29351,-1.17979,-2.14939,-1.26585,-1.6062,-2.46917,-1.76512,-2.73348,-1.98571,-3.04641,-2.75761,-2.28049,-2.78317,-3.00065,-3.39859,-4.30168,-4.30168,9.1569,73.611,8.8971,0.961748471,1.866942718,0.949248472
209,socfb-Caltech36_network_209,-0.068436,-4.30168,-4.30168,-2.15555,-2.41519,-3.52353,-2.6889,-3.52353,-4.30168,-0.712625,-0.41367,-1.09512,-1.09083,-1.27761,-1.18941,-2.20131,-1.30038,-1.60011,-2.33789,-1.77405,-2.73348,-1.94757,-2.92147,-2.6889,-2.25246,-2.75761,-3.15555,-3.45658,-3.69962,-4.30168,9.0559,73.54,8.8033,0.956931618,1.866523626,0.944645502
210,socfb-Caltech36_network_210,-0.06839,-4.30168,-4.30168,-2.18111,-2.40405,-3.34744,-2.74538,-3.69962,-4.30168,-0.705524,-0.431687,-1.06691,-1.09621,-1.26505,-1.18045,-2.14939,-1.25441,-1.56369,-2.38787,-1.77664,-2.90374,-1.96124,-3.07123,-2.53825,-2.3932,-2.82456,-3.18774,-3.45658,-3.69962,-4.30168,9.0746,73.554,8.8204,0.957827491,1.866606295,0.945488281
211,socfb-Caltech36_network_211,-0.066278,-4.30168,-4.30168,-2.23722,-2.30168,-3.26029,-2.4955,-3.34744,-4.30168,-0.692727,-0.412379,-1.12299,-1.12617,-1.29393,-1.20616,-2.09217,-1.24098,-1.63798,-2.45042,-1.80199,-2.64847,-1.9495,-2.97946,-2.62044,-2.31941,-2.92147,-3.15555,-3.69962,-3.69962,-4.30168,9.1069,73.576,8.851,0.959370568,1.866736173,0.946992341
212,socfb-Caltech36_network_212,-0.062833,-4.30168,-4.30168,-2.2298,-2.52353,-3.26029,-2.79653,-3.82456,-4.30168,-0.704754,-0.409921,-1.11671,-1.08079,-1.28548,-1.19925,-2.14031,-1.26947,-1.65332,-2.56929,-1.78713,-2.61148,-1.91075,-3.02293,-2.56929,-2.3932,-2.85452,-3.04641,-3.30168,-3.69962,-4.30168,9.241,73.671,8.9765,0.96571897,1.867296565,0.953107035
213,socfb-Caltech36_network_213,-0.075595,-4.00065,-4.30168,-2.22613,-2.45658,-3.52353,-2.74538,-3.82456,-4.30168,-0.704315,-0.415924,-1.06945,-1.10744,-1.30386,-1.19754,-2.14634,-1.26505,-1.61684,-2.36216,-1.79925,-2.58568,-1.97946,-2.88671,-2.57741,-2.33789,-2.88671,-2.97946,-3.60271,-3.60271,-4.30168,8.8091,73.353,8.5725,0.94493154,1.86541788,0.933107494
214,socfb-Caltech36_network_214,-0.070154,-3.52353,-4.30168,-2.30605,-2.58568,-3.60271,-3.12559,-4.00065,-4.30168,-0.724534,-0.420182,-1.09243,-1.08288,-1.2727,-1.14241,-2.13436,-1.25246,-1.60972,-2.3332,-1.78317,-2.7219,-1.94375,-3.07123,-2.52353,-2.34744,-2.74538,-3.2225,-3.45658,-4.00065,-4.00065,8.989,73.49,8.7408,0.95371138,1.866228247,0.941551183
215,socfb-Caltech36_network_215,-0.070621,-4.30168,-4.30168,-2.24098,-2.39859,-3.39859,-2.71062,-3.45658,-4.30168,-0.676471,-0.416489,-1.11191,-1.11927,-1.30081,-1.19413,-2.13436,-1.26745,-1.64654,-2.39859,-1.78054,-2.74538,-1.96924,-3.07123,-2.7702,-2.3826,-2.82456,-3.12559,-3.82456,-4.00065,-4.30168,8.9781,73.482,8.731,0.953184438,1.866180968,0.941063988
216,socfb-Caltech36_network_216,-0.065556,-3.69962,-4.30168,-2.15867,-2.46917,-3.34744,-2.64847,-3.82456,-4.30168,-0.703547,-0.423217,-1.0919,-1.09163,-1.26705,-1.18474,-2.13436,-1.24937,-1.61326,-2.36718,-1.81032,-2.81032,-1.98362,-2.97946,-2.67843,-2.39859,-2.81032,-3.04641,-3.30168,-4.30168,-4.30168,9.1785,73.629,8.9184,0.962771712,1.867048902,0.950286947
217,socfb-Caltech36_network_217,-0.07694,-4.00065,-4.30168,-2.18111,-2.41519,-3.82456,-2.67843,-3.60271,-4.30168,-0.713521,-0.417225,-1.10412,-1.08923,-1.28758,-1.17135,-2.14332,-1.26108,-1.62225,-2.42087,-1.7898,-2.71062,-1.91429,-2.83928,-2.67843,-2.28049,-2.78317,-3.09756,-3.45658,-4.00065,-4.30168,8.773,73.325,8.5384,0.943148129,1.865252072,0.931376496
218,socfb-Caltech36_network_218,-0.066171,-3.45658,-3.69962,-2.15246,-2.42087,-3.52353,-2.66821,-3.45658,-4.00065,-0.705964,-0.419612,-1.10717,-1.10385,-1.31851,-1.16464,-2.13436,-1.22943,-1.62044,-2.38787,-1.76135,-2.69962,-1.9495,-3.12559,-2.67843,-2.38787,-2.75761,-3.00065,-3.52353,-4.30168,-4.00065,9.0978,73.568,8.8424,0.958936385,1.86668895,0.946570157
219,socfb-Caltech36_network_219,-0.06829,-4.00065,-4.30168,-2.29736,-2.59411,-3.45658,-2.58568,-3.52353,-4.30168,-0.700599,-0.430634,-1.07431,-1.0871,-1.27556,-1.17199,-2.15867,-1.2723,-1.57252,-2.3774,-1.77276,-2.78317,-1.99205,-2.93995,-2.54581,-2.29308,-2.81032,-3.02293,-3.34744,-3.69962,-4.30168,9.0726,73.552,8.8193,0.957731764,1.866594486,0.945434116
220,socfb-Caltech36_network_220,-0.070532,-3.30168,-3.69962,-2.2335,-2.53083,-3.52353,-2.90374,-3.45658,-4.30168,-0.695945,-0.416376,-1.12849,-1.09919,-1.27392,-1.22033,-2.17783,-1.23985,-1.58568,-2.31491,-1.78846,-2.81032,-1.90201,-2.90374,-2.67843,-2.32855,-2.95926,-2.93995,-3.34744,-3.60271,-4.30168,9.0114,73.508,8.7619,0.954792268,1.866334607,0.942598292
221,socfb-Caltech36_network_221,-0.067507,-3.34744,-4.30168,-2.11699,-2.42087,-3.45658,-2.82456,-3.60271,-4.30168,-0.718142,-0.417849,-1.07689,-1.10193,-1.28132,-1.18012,-2.14332,-1.26705,-1.58987,-2.31045,-1.79248,-2.92147,-1.96124,-2.97946,-2.61148,-2.3332,-2.87032,-2.93995,-3.39859,-4.30168,-4.30168,9.0565,73.539,8.8038,0.956960391,1.86651772,0.944670168
222,socfb-Caltech36_network_222,-0.062826,-3.60271,-4.00065,-2.26826,-2.56929,-3.60271,-2.73348,-4.00065,-4.30168,-0.689321,-0.417395,-1.13852,-1.09136,-1.2859,-1.18874,-2.17458,-1.24976,-1.62682,-2.45042,-1.75761,-2.6889,-1.93995,-2.85452,-2.53083,-2.43836,-2.90374,-2.97946,-3.34744,-3.69962,-4.30168,9.2396,73.67,8.9749,0.96565317,1.86729067,0.953029618
223,socfb-Caltech36_network_223,-0.059884,-4.00065,-4.30168,-2.14939,-2.42087,-3.45658,-2.69962,-3.60271,-4.30168,-0.676471,-0.422872,-1.14241,-1.09109,-1.25285,-1.21354,-2.15555,-1.26665,-1.6662,-2.3932,-1.77276,-2.62044,-1.97127,-2.93995,-2.59411,-2.3332,-2.7702,-3.2225,-3.52353,-3.69962,-4.30168,9.3489,73.745,9.0764,0.970760514,1.86773258,0.957913627
224,socfb-Caltech36_network_224,-0.056154,-4.30168,-4.30168,-2.26029,-2.43245,-3.69962,-2.7219,-3.69962,-4.30168,-0.711508,-0.409921,-1.0981,-1.09729,-1.30125,-1.20442,-2.13436,-1.26346,-1.58651,-2.40959,-1.77664,-2.7219,-1.9733,-2.93995,-2.50929,-2.36216,-2.73348,-3.00065,-3.60271,-3.82456,-4.30168,9.4467,73.809,9.1673,0.975280124,1.868109321,0.962241444
225,socfb-Caltech36_network_225,-0.0642,-4.30168,-4.30168,-2.17135,-2.36718,-3.52353,-2.6889,-3.60271,-4.30168,-0.709615,-0.429991,-1.09783,-1.07844,-1.29564,-1.15617,-2.16814,-1.26108,-1.57009,-2.34744,-1.74417,-2.71062,-1.96322,-2.93995,-2.56929,-2.34264,-2.90374,-2.79653,-3.34744,-3.69962,-4.30168,9.1927,73.638,8.9307,0.963443087,1.867101985,0.950885501
226,socfb-Caltech36_network_226,-0.073223,-3.69962,-4.30168,-2.19109,-2.42662,-3.52353,-2.75761,-3.60271,-4.30168,-0.700055,-0.421496,-1.10772,-1.09003,-1.28091,-1.1762,-2.08684,-1.26625,-1.62682,-2.3572,-1.77664,-2.81032,-1.95338,-2.97946,-2.59411,-2.3932,-2.7702,-2.97946,-3.60271,-4.30168,-4.30168,8.9101,73.432,8.6671,0.949882578,1.865885357,0.937873807
227,socfb-Caltech36_network_227,-0.06308,-4.00065,-4.30168,-2.24098,-2.38787,-3.30168,-2.65823,-3.60271,-4.30168,-0.713185,-0.422872,-1.11927,-1.09729,-1.27761,-1.20616,-2.14031,-1.1989,-1.56929,-2.36216,-1.73231,-2.74538,-1.94375,-2.88671,-2.67843,-2.34264,-2.75761,-3.02293,-3.26029,-3.82456,-4.30168,9.2459,73.675,8.9806,0.965949192,1.867320145,0.953305353
228,socfb-Caltech36_network_228,-0.067632,-3.60271,-4.30168,-2.28465,-2.48214,-3.52353,-2.90374,-3.69962,-4.00065,-0.683738,-0.425059,-1.09029,-1.09594,-1.29479,-1.19993,-2.17458,-1.23238,-1.64847,-2.44435,-1.79248,-2.55349,-1.97535,-3.00065,-2.62958,-2.37226,-2.7219,-3.26029,-3.82456,-3.82456,-4.30168,9.0715,73.55,8.8183,0.957679105,1.866582677,0.94538487
229,socfb-Caltech36_network_229,-0.076351,-3.45658,-4.30168,-2.2486,-2.3932,-3.34744,-2.78317,-3.52353,-4.00065,-0.691873,-0.413052,-1.12646,-1.10165,-1.27515,-1.19959,-2.15555,-1.27556,-1.59667,-2.35229,-1.81738,-2.73348,-1.97946,-2.87032,-2.61148,-2.38787,-2.88671,-3.12559,-3.60271,-3.82456,-4.30168,8.8165,73.361,8.5794,0.945296212,1.865465243,0.933456917
230,socfb-Caltech36_network_230,-0.067736,-3.52353,-3.82456,-2.20477,-2.45042,-3.30168,-2.75761,-3.60271,-4.00065,-0.677399,-0.415077,-1.10828,-1.11642,-1.28716,-1.21284,-2.12849,-1.28507,-1.64176,-2.44435,-1.81313,-2.71062,-1.9495,-3.12559,-2.7219,-2.31941,-2.69962,-3.07123,-3.39859,-4.00065,-4.00065,9.0607,73.542,8.8075,0.957161751,1.866535436,0.944852652
231,socfb-Caltech36_network_231,-0.070818,-3.52353,-3.82456,-2.14939,-2.45658,-3.52353,-2.81032,-3.45658,-4.30168,-0.702453,-0.417169,-1.11023,-1.09567,-1.29351,-1.20131,-2.05617,-1.24976,-1.62774,-2.43836,-1.75761,-2.73348,-1.93247,-3.09756,-2.59411,-2.3826,-2.82456,-2.93995,-3.39859,-3.69962,-4.30168,9.0098,73.507,8.7603,0.954715151,1.866328698,0.942518979
232,socfb-Caltech36_network_232,-0.063222,-4.30168,-4.00065,-2.23722,-2.37226,-3.60271,-2.73348,-3.69962,-4.30168,-0.698862,-0.420239,-1.12791,-1.0871,-1.28716,-1.18177,-2.16496,-1.26625,-1.59326,-2.37226,-1.72534,-2.81032,-1.97535,-2.92147,-2.59411,-2.28884,-2.75761,-3.00065,-3.60271,-4.30168,-4.30168,9.2331,73.666,8.9686,0.965347539,1.867267089,0.952724655
233,socfb-Caltech36_network_233,-0.070193,-3.82456,-4.30168,-2.1618,-2.42662,-3.30168,-2.83928,-3.45658,-4.30168,-0.678535,-0.415811,-1.09729,-1.13792,-1.28091,-1.2265,-2.05617,-1.26306,-1.68784,-2.39859,-1.77148,-2.69962,-1.97535,-2.78317,-2.67843,-2.31045,-2.75761,-3.34744,-3.34744,-3.82456,-4.30168,9.0292,73.522,8.7788,0.955649273,1.866417313,0.943435155
234,socfb-Caltech36_network_234,-0.069587,-3.60271,-4.00065,-2.18774,-2.3774,-3.45658,-2.83928,-3.69962,-4.30168,-0.700599,-0.413277,-1.11332,-1.10056,-1.2723,-1.21178,-2.2225,-1.23536,-1.64847,-2.36718,-1.77534,-2.71062,-1.9774,-3.04641,-2.63892,-2.3774,-2.7702,-3.15555,-3.82456,-3.69962,-4.30168,8.9995,73.497,8.7508,0.954218381,1.866269612,0.942047758
235,socfb-Caltech36_network_235,-0.071583,-3.52353,-4.30168,-2.16814,-2.37226,-3.26029,-2.78317,-3.60271,-4.00065,-0.690276,-0.412155,-1.10772,-1.15992,-1.288,-1.20721,-2.09217,-1.23948,-1.62499,-2.42662,-1.78317,-2.65823,-1.96723,-2.82456,-2.65823,-2.3932,-2.75761,-2.97946,-3.15555,-3.69962,-4.30168,9.0101,73.509,8.7605,0.954729611,1.866340515,0.942528894
236,socfb-Caltech36_network_236,-0.077359,-4.30168,-4.30168,-2.14939,-2.53083,-3.45658,-2.59411,-3.52353,-4.30168,-0.690064,-0.411148,-1.11303,-1.13673,-1.27678,-1.23127,-2.08684,-1.24478,-1.62316,-2.37226,-1.78713,-2.75761,-1.96522,-2.92147,-2.63892,-2.3932,-2.74538,-3.04641,-3.45658,-4.00065,-4.30168,8.7918,73.342,8.5559,0.9440778,1.865352749,0.9322657
237,socfb-Caltech36_network_237,-0.066897,-4.00065,-4.30168,-2.18441,-2.34744,-3.60271,-2.92147,-4.00065,-4.30168,-0.725916,-0.415642,-1.09621,-1.08525,-1.2834,-1.15804,-2.09486,-1.26665,-1.62499,-2.33789,-1.76639,-2.74538,-1.98781,-2.92147,-2.65823,-2.32855,-2.69962,-3.00065,-3.45658,-3.69962,-4.30168,9.0792,73.555,8.8249,0.958047583,1.8666122,0.945709793
238,socfb-Caltech36_network_238,-0.072333,-3.52353,-4.30168,-2.16814,-2.45042,-3.52353,-2.6889,-4.30168,-4.30168,-0.69832,-0.417509,-1.11107,-1.09729,-1.28465,-1.17947,-2.15555,-1.26147,-1.62316,-2.53083,-1.75886,-2.75761,-1.98362,-3.07123,-2.60271,-2.3332,-2.85452,-3.12559,-3.45658,-3.82456,-4.30168,8.8712,73.399,8.6301,0.94798237,1.865690143,0.936015828
239,socfb-Caltech36_network_239,-0.069541,-3.45658,-4.30168,-2.13733,-2.21178,-3.26029,-2.62044,-3.82456,-4.30168,-0.710839,-0.412884,-1.09217,-1.09621,-1.30824,-1.20966,-2.14634,-1.27149,-1.6106,-2.48877,-1.7382,-2.74538,-1.95143,-2.97946,-2.73348,-2.3332,-2.81032,-3.18774,-3.34744,-3.82456,-4.30168,9.025,73.517,8.7743,0.955447211,1.866387777,0.943212479
